Price,Open,Close
Ticker,KRW=X,KRW=X
Date,,
2020-08-10,1188.1099853515625,1188.1500244140625
2020-08-11,1185.56005859375,1185.18994140625
2020-08-12,1185.25,1184.97998046875
2020-08-13,1182.43994140625,1182.75
2020-08-14,1183.989990234375,1184.1199951171875
2020-08-17,1186.0400390625,1186.0400390625
2020-08-18,1183.52001953125,1183.0999755859375
2020-08-19,1179.949951171875,1183.6400146484375
2020-08-20,1183.239990234375,1181.2099609375
2020-08-21,1183.4300537109375,1184.2900390625
2020-08-24,1190.050048828125,1191.199951171875
2020-08-25,1188.010009765625,1188.25
2020-08-26,1186.02001953125,1186.4599609375
2020-08-27,1183.4000244140625,1183.8499755859375
2020-08-28,1185.5999755859375,1186.5799560546875
2020-08-31,1179.5899658203125,1179.5899658203125
2020-09-01,1185.300048828125,1187.0400390625
2020-09-02,1184.9200439453125,1184.9200439453125
2020-09-03,1187.949951171875,1188.6500244140625
2020-09-04,1191.0699462890625,1190.780029296875
2020-09-07,1186.989990234375,1186.4200439453125
2020-09-08,1186.47998046875,1186.81005859375
2020-09-09,1189.260009765625,1189.239990234375
2020-09-10,1184.06005859375,1184.3800048828125
2020-09-11,1186.93994140625,1187.22998046875
2020-09-14,1185.780029296875,1186.969970703125
2020-09-15,1181.199951171875,1180.8399658203125
2020-09-16,1179.8499755859375,1179.25
2020-09-17,1173.800048828125,1172.0699462890625
2020-09-18,1168.760009765625,1168.6500244140625
2020-09-21,1163.97998046875,1163.989990234375
2020-09-22,1162.0999755859375,1163.8499755859375
2020-09-23,1160.800048828125,1162.5
2020-09-24,1168.030029296875,1169.72998046875
2020-09-25,1168.050048828125,1168.5
2020-09-28,1173.4100341796875,1173.43994140625
2020-09-29,1166.77001953125,1166.4100341796875
2020-09-30,1168.72998046875,1167.8599853515625
2020-10-01,1163.800048828125,1163.780029296875
2020-10-02,1161.97998046875,1161.97998046875
2020-10-05,1165.4100341796875,1165.3599853515625
2020-10-06,1156.739990234375,1156.0899658203125
2020-10-07,1163.8199462890625,1163.8900146484375
2020-10-08,1156.489990234375,1156.5
2020-10-09,1150.3599853515625,1150.3599853515625
2020-10-12,1142.6400146484375,1142.6500244140625
2020-10-13,1147.3800048828125,1146.4000244140625
2020-10-14,1147.75,1147.8900146484375
2020-10-15,1145.5,1146.31005859375
2020-10-16,1145.0,1144.1300048828125
2020-10-19,1141.2099609375,1141.1800537109375
2020-10-20,1139.81005859375,1137.0
2020-10-21,1137.6099853515625,1136.0
2020-10-22,1133.2900390625,1132.030029296875
2020-10-23,1134.06005859375,1134.1500244140625
2020-10-26,1127.5999755859375,1127.760009765625
2020-10-27,1130.280029296875,1131.6400146484375
2020-10-28,1128.010009765625,1128.22998046875
2020-10-29,1134.0899658203125,1134.1800537109375
2020-10-30,1131.0699462890625,1129.52001953125
2020-11-02,1134.7900390625,1135.6099853515625
2020-11-03,1132.239990234375,1132.1400146484375
2020-11-04,1128.9100341796875,1130.3299560546875
2020-11-05,1130.31005859375,1129.739990234375
2020-11-06,1123.18994140625,1122.6300048828125
2020-11-09,1120.8800048828125,1121.1500244140625
2020-11-10,1117.9300537109375,1118.68994140625
2020-11-11,1115.2099609375,1116.0799560546875
2020-11-12,1110.5999755859375,1111.449951171875
2020-11-13,1114.1700439453125,1114.9100341796875
2020-11-16,1107.219970703125,1107.760009765625
2020-11-17,1106.1400146484375,1106.0899658203125
2020-11-18,1104.72998046875,1104.949951171875
2020-11-19,1106.43994140625,1105.9000244140625
2020-11-20,1114.8499755859375,1114.1400146484375
2020-11-23,1113.5799560546875,1113.8299560546875
2020-11-24,1112.969970703125,1113.0799560546875
2020-11-25,1108.3399658203125,1109.7099609375
2020-11-26,1105.050048828125,1104.489990234375
2020-11-27,1105.0899658203125,1105.56005859375
2020-11-30,1103.8499755859375,1104.3299560546875
2020-12-01,1106.75,1108.510009765625
2020-12-02,1104.7099609375,1106.280029296875
2020-12-03,1099.3199462890625,1099.3800048828125
2020-12-04,1091.3699951171875,1091.3199462890625
2020-12-07,1083.780029296875,1083.780029296875
2020-12-08,1083.0,1083.6800537109375
2020-12-09,1085.760009765625,1084.8599853515625
2020-12-10,1086.199951171875,1086.3599853515625
2020-12-11,1087.280029296875,1086.3699951171875
2020-12-14,1091.5799560546875,1091.5799560546875
2020-12-15,1093.2099609375,1092.06005859375
2020-12-16,1088.3499755859375,1088.2099609375
2020-12-17,1093.0699462890625,1091.6500244140625
2020-12-18,1092.3599853515625,1092.1600341796875
2020-12-21,1098.97998046875,1098.97998046875
2020-12-22,1101.8499755859375,1101.8599853515625
2020-12-23,1108.25,1107.97998046875
2020-12-24,1105.0,1104.800048828125
2020-12-25,1098.9000244140625,1099.9100341796875
2020-12-28,1099.0899658203125,1099.0899658203125
2020-12-29,1096.4200439453125,1095.0
2020-12-30,1091.25,1092.6199951171875
2020-12-31,1086.4200439453125,1086.4200439453125
2021-01-01,1083.5,1084.6500244140625
2021-01-04,1084.72998046875,1084.72998046875
2021-01-05,1085.6099853515625,1086.6199951171875
2021-01-06,1085.6500244140625,1086.449951171875
2021-01-07,1085.25,1086.949951171875
2021-01-08,1092.68994140625,1093.0699462890625
2021-01-11,1092.8199462890625,1092.8199462890625
2021-01-12,1096.239990234375,1096.449951171875
2021-01-13,1093.3399658203125,1093.5400390625
2021-01-14,1097.0899658203125,1097.1099853515625
2021-01-15,1095.25,1094.9000244140625
2021-01-18,1102.9599609375,1102.9599609375
2021-01-19,1103.3900146484375,1103.0999755859375
2021-01-20,1100.8199462890625,1100.989990234375
2021-01-21,1097.699951171875,1096.25
2021-01-22,1099.1800537109375,1099.9000244140625
2021-01-25,1104.6400146484375,1104.6400146484375
2021-01-26,1101.1800537109375,1101.72998046875
2021-01-27,1101.9100341796875,1101.0
2021-01-28,1107.52001953125,1107.5
2021-01-29,1112.31005859375,1112.2900390625
2021-02-01,1118.1800537109375,1117.4300537109375
2021-02-02,1116.25,1116.8800048828125
2021-02-03,1113.0899658203125,1113.6099853515625
2021-02-04,1112.699951171875,1113.1500244140625
2021-02-05,1119.27001953125,1119.1300048828125
2021-02-08,1116.8499755859375,1116.8499755859375
2021-02-09,1115.8499755859375,1116.3299560546875
2021-02-10,1110.25,1110.0
2021-02-11,1105.9000244140625,1103.97998046875
2021-02-12,1102.2099609375,1102.219970703125
2021-02-15,1103.5,1103.3699951171875
2021-02-16,1100.949951171875,1102.239990234375
2021-02-17,1107.300048828125,1106.4599609375
2021-02-18,1105.0699462890625,1104.550048828125
2021-02-19,1106.6800537109375,1106.219970703125
2021-02-22,1103.93994140625,1103.93994140625
2021-02-23,1111.6600341796875,1110.6700439453125
2021-02-24,1109.02001953125,1109.31005859375
2021-02-25,1105.25,1107.2099609375
2021-02-26,1119.1500244140625,1119.1300048828125
2021-03-01,1123.3699951171875,1123.3699951171875
2021-03-02,1101.4000244140625,1101.8299560546875
2021-03-03,1124.2900390625,1124.3299560546875
2021-03-04,1126.5999755859375,1129.5
2021-03-05,1133.0799560546875,1133.3499755859375
2021-03-08,1127.489990234375,1127.489990234375
2021-03-09,1140.0999755859375,1140.22998046875
2021-03-10,1134.5,1134.9100341796875
2021-03-11,1135.969970703125,1136.010009765625
2021-03-12,1129.550048828125,1129.6400146484375
2021-03-15,1134.5,1134.5
2021-03-16,1131.530029296875,1131.3900146484375
2021-03-17,1129.47998046875,1129.8399658203125
2021-03-18,1121.030029296875,1121.1300048828125
2021-03-19,1127.050048828125,1126.1099853515625
2021-03-22,1127.47998046875,1127.47998046875
2021-03-23,1125.219970703125,1125.1199951171875
2021-03-24,1132.050048828125,1133.199951171875
2021-03-25,1135.030029296875,1134.47998046875
2021-03-26,1133.5799560546875,1134.2099609375
2021-03-29,1127.97998046875,1127.9599609375
2021-03-30,1131.0899658203125,1131.6500244140625
2021-03-31,1132.3699951171875,1132.3199462890625
2021-04-01,1126.9100341796875,1127.199951171875
2021-04-02,1127.8299560546875,1128.06005859375
2021-04-05,1128.6500244140625,1128.7900390625
2021-04-06,1124.4000244140625,1124.1099853515625
2021-04-07,1117.4100341796875,1117.5
2021-04-08,1118.02001953125,1117.8599853515625
2021-04-09,1115.6600341796875,1115.8399658203125
2021-04-12,1122.02001953125,1122.06005859375
2021-04-13,1124.449951171875,1124.449951171875
2021-04-14,1120.719970703125,1120.68994140625
2021-04-15,1116.1099853515625,1116.1099853515625
2021-04-16,1115.7900390625,1115.6700439453125
2021-04-19,1116.6500244140625,1115.6500244140625
2021-04-20,1114.3699951171875,1114.469970703125
2021-04-21,1116.1099853515625,1116.1099853515625
2021-04-22,1115.449951171875,1115.6600341796875
2021-04-23,1119.6300048828125,1118.5899658203125
2021-04-26,1114.18994140625,1114.1300048828125
2021-04-27,1109.2099609375,1109.22998046875
2021-04-28,1112.1500244140625,1112.1500244140625
2021-04-29,1108.8900146484375,1108.6600341796875
2021-04-30,1106.5799560546875,1106.6300048828125
2021-05-03,1116.6099853515625,1116.760009765625
2021-05-04,1120.4000244140625,1120.4000244140625
2021-05-05,1124.8900146484375,1124.9100341796875
2021-05-06,1124.0699462890625,1123.989990234375
2021-05-07,1119.989990234375,1119.3900146484375
2021-05-10,1111.969970703125,1111.969970703125
2021-05-11,1115.5899658203125,1115.5400390625
2021-05-12,1118.4300537109375,1118.22998046875
2021-05-13,1131.739990234375,1131.5999755859375
2021-05-14,1125.75,1125.699951171875
2021-05-17,1125.6700439453125,1125.530029296875
2021-05-18,1136.260009765625,1135.510009765625
2021-05-19,1127.0799560546875,1127.1400146484375
2021-05-20,1130.27001953125,1130.3699951171875
2021-05-21,1127.02001953125,1127.050048828125
2021-05-24,1126.8199462890625,1126.7900390625
2021-05-25,1122.1800537109375,1122.18994140625
2021-05-26,1121.4000244140625,1121.3800048828125
2021-05-27,1115.550048828125,1115.52001953125
2021-05-28,1117.199951171875,1117.300048828125
2021-05-31,1113.1400146484375,1112.8499755859375
2021-06-01,1106.97998046875,1106.97998046875
2021-06-02,1107.72998046875,1107.2099609375
2021-06-03,1110.050048828125,1109.8800048828125
2021-06-04,1115.27001953125,1115.43994140625
2021-06-07,1109.6800537109375,1109.6800537109375
2021-06-08,1109.4100341796875,1109.3199462890625
2021-06-09,1116.8599853515625,1116.8900146484375
2021-06-10,1115.6400146484375,1116.4100341796875
2021-06-11,1111.510009765625,1111.260009765625
2021-06-14,1114.8599853515625,1115.550048828125
2021-06-15,1116.469970703125,1116.3199462890625
2021-06-16,1116.489990234375,1116.030029296875
2021-06-17,1132.1099853515625,1131.949951171875
2021-06-18,1133.6700439453125,1133.5400390625
2021-06-21,1134.1400146484375,1134.25
2021-06-22,1130.52001953125,1130.3399658203125
2021-06-23,1132.4300537109375,1132.510009765625
2021-06-24,1133.4100341796875,1132.6099853515625
2021-06-25,1131.4599609375,1130.800048828125
2021-06-28,1125.3399658203125,1125.3399658203125
2021-06-29,1129.02001953125,1129.0400390625
2021-06-30,1130.7099609375,1130.510009765625
2021-07-01,1129.6800537109375,1129.5999755859375
2021-07-02,1134.4000244140625,1132.4100341796875
2021-07-05,1129.8499755859375,1129.77001953125
2021-07-06,1130.0999755859375,1129.43994140625
2021-07-07,1135.68994140625,1135.47998046875
2021-07-08,1140.9100341796875,1140.52001953125
2021-07-09,1146.22998046875,1146.280029296875
2021-07-12,1144.1300048828125,1144.31005859375
2021-07-13,1142.8499755859375,1141.0999755859375
2021-07-14,1149.050048828125,1148.699951171875
2021-07-15,1144.31005859375,1143.4100341796875
2021-07-16,1141.239990234375,1140.1199951171875
2021-07-19,1141.5400390625,1141.5
2021-07-20,1149.989990234375,1150.0699462890625
2021-07-21,1147.4300537109375,1147.47998046875
2021-07-22,1149.6800537109375,1148.68994140625
2021-07-23,1149.9300537109375,1149.9100341796875
2021-07-26,1151.1099853515625,1151.1199951171875
2021-07-27,1151.56005859375,1151.760009765625
2021-07-28,1153.489990234375,1153.56005859375
2021-07-29,1149.530029296875,1149.4100341796875
2021-07-30,1143.239990234375,1142.1199951171875
2021-08-02,1150.719970703125,1150.9300537109375
2021-08-03,1149.699951171875,1149.56005859375
2021-08-04,1147.550048828125,1148.5799560546875
2021-08-05,1144.030029296875,1144.06005859375
2021-08-06,1142.0999755859375,1143.1199951171875
2021-08-09,1144.9100341796875,1144.9200439453125
2021-08-10,1145.9000244140625,1145.8900146484375
2021-08-11,1152.5400390625,1152.47998046875
2021-08-12,1152.9100341796875,1152.8499755859375
2021-08-13,1162.1300048828125,1162.06005859375
2021-08-16,1161.3800048828125,1161.3800048828125
2021-08-17,1164.68994140625,1164.5
2021-08-18,1176.8900146484375,1176.449951171875
2021-08-19,1169.75,1169.6800537109375
2021-08-20,1175.4599609375,1175.3900146484375
2021-08-23,1174.530029296875,1174.239990234375
2021-08-24,1167.949951171875,1167.6099853515625
2021-08-25,1163.300048828125,1163.469970703125
2021-08-26,1163.3199462890625,1163.3299560546875
2021-08-27,1169.6800537109375,1170.0
2021-08-30,1161.3199462890625,1161.3299560546875
2021-08-31,1165.52001953125,1165.510009765625
2021-09-01,1158.4200439453125,1158.4100341796875
2021-09-02,1155.5400390625,1155.280029296875
2021-09-03,1157.1199951171875,1157.1300048828125
2021-09-06,1154.719970703125,1154.75
2021-09-07,1157.010009765625,1155.5400390625
2021-09-08,1161.1300048828125,1161.0
2021-09-09,1166.489990234375,1166.489990234375
2021-09-10,1169.06005859375,1169.1300048828125
2021-09-13,1169.4000244140625,1169.3800048828125
2021-09-14,1171.6400146484375,1171.1099853515625
2021-09-15,1170.75,1170.800048828125
2021-09-16,1165.0999755859375,1165.219970703125
2021-09-17,1174.47998046875,1174.4200439453125
2021-09-20,1181.1099853515625,1181.1099853515625
2021-09-21,1187.1099853515625,1186.3199462890625
2021-09-22,1182.8399658203125,1182.9200439453125
2021-09-23,1181.5,1181.030029296875
2021-09-24,1172.97998046875,1174.699951171875
2021-09-27,1179.199951171875,1179.199951171875
2021-09-28,1177.0,1176.9599609375
2021-09-29,1186.8900146484375,1186.8900146484375
2021-09-30,1187.280029296875,1187.4300537109375
2021-10-01,1183.550048828125,1183.719970703125
2021-10-04,1180.0,1180.0
2021-10-05,1185.1500244140625,1183.780029296875
2021-10-06,1186.0999755859375,1187.1700439453125
2021-10-07,1190.4599609375,1191.3800048828125
2021-10-08,1189.75,1191.1500244140625
2021-10-11,1195.5799560546875,1195.5799560546875
2021-10-12,1196.0,1195.800048828125
2021-10-13,1197.02001953125,1196.8900146484375
2021-10-14,1185.8699951171875,1186.7099609375
2021-10-15,1181.6500244140625,1182.1300048828125
2021-10-18,1181.4000244140625,1181.7900390625
2021-10-19,1184.47998046875,1185.6800537109375
2021-10-20,1175.449951171875,1175.6500244140625
2021-10-21,1174.489990234375,1174.5899658203125
2021-10-22,1176.56005859375,1176.550048828125
2021-10-25,1176.5400390625,1176.5400390625
2021-10-26,1167.0699462890625,1167.06005859375
2021-10-27,1167.2099609375,1167.3299560546875
2021-10-28,1171.0999755859375,1172.1700439453125
2021-10-29,1167.3399658203125,1167.3699951171875
2021-11-01,1173.510009765625,1174.3800048828125
2021-11-02,1176.4000244140625,1176.5699462890625
2021-11-03,1178.1199951171875,1178.0400390625
2021-11-04,1179.719970703125,1179.3399658203125
2021-11-05,1184.9100341796875,1185.8299560546875
2021-11-08,1181.97998046875,1180.5
2021-11-09,1199.5699462890625,1199.8599853515625
2021-11-10,1177.6099853515625,1177.5
2021-11-11,1183.9100341796875,1184.1400146484375
2021-11-12,1181.3199462890625,1183.1099853515625
2021-11-15,1180.97998046875,1179.1099853515625
2021-11-16,1183.510009765625,1183.510009765625
2021-11-17,1183.1400146484375,1184.050048828125
2021-11-18,1180.010009765625,1181.22998046875
2021-11-19,1182.02001953125,1182.9000244140625
2021-11-22,1187.0999755859375,1191.6300048828125
2021-11-23,1189.489990234375,1189.5
2021-11-24,1189.010009765625,1189.949951171875
2021-11-25,1187.8800048828125,1187.8800048828125
2021-11-26,1189.31005859375,1190.219970703125
2021-11-29,1192.3499755859375,1194.6099853515625
2021-11-30,1189.9599609375,1190.739990234375
2021-12-01,1182.8599853515625,1182.8599853515625
2021-12-02,1176.199951171875,1177.1099853515625
2021-12-03,1175.8800048828125,1176.77001953125
2021-12-06,1184.56005859375,1183.1400146484375
2021-12-07,1179.6700439453125,1180.56005859375
2021-12-08,1175.93994140625,1176.8399658203125
2021-12-09,1172.56005859375,1172.56005859375
2021-12-10,1177.3499755859375,1177.3299560546875
2021-12-13,1178.969970703125,1178.969970703125
2021-12-14,1183.949951171875,1185.0999755859375
2021-12-15,1184.22998046875,1184.22998046875
2021-12-16,1184.4000244140625,1184.4000244140625
2021-12-17,1185.260009765625,1186.1500244140625
2021-12-20,1186.75,1186.3900146484375
2021-12-21,1188.31005859375,1190.1199951171875
2021-12-22,1188.9000244140625,1191.27001953125
2021-12-23,1187.77001953125,1187.77001953125
2021-12-24,1185.5699462890625,1185.5
2021-12-27,1185.3800048828125,1185.9200439453125
2021-12-28,1185.1600341796875,1185.6500244140625
2021-12-29,1187.739990234375,1187.8499755859375
2021-12-30,1183.510009765625,1183.6700439453125
2021-12-31,1188.9599609375,1189.8900146484375
2022-01-03,1187.1300048828125,1187.780029296875
2022-01-04,1195.6300048828125,1194.6800537109375
2022-01-05,1196.6700439453125,1196.5
2022-01-06,1199.25,1199.25
2022-01-07,1204.6700439453125,1205.780029296875
2022-01-10,1198.3499755859375,1196.8800048828125
2022-01-11,1197.1600341796875,1198.0899658203125
2022-01-12,1189.4300537109375,1189.4300537109375
2022-01-13,1185.8800048828125,1185.8800048828125
2022-01-14,1186.3800048828125,1186.6099853515625
2022-01-17,1189.3199462890625,1188.9599609375
2022-01-18,1190.0699462890625,1190.06005859375
2022-01-19,1192.97998046875,1192.97998046875
2022-01-20,1187.239990234375,1188.1600341796875
2022-01-21,1192.4300537109375,1192.4300537109375
2022-01-24,1192.9000244140625,1191.5
2022-01-25,1195.050048828125,1195.6600341796875
2022-01-26,1196.0999755859375,1196.0999755859375
2022-01-27,1200.6300048828125,1200.6300048828125
2022-01-28,1203.5999755859375,1203.4599609375
2022-01-31,1208.7099609375,1207.7099609375
2022-02-01,1205.1099853515625,1205.1199951171875
2022-02-02,1202.5,1202.5
2022-02-03,1199.0999755859375,1199.9599609375
2022-02-04,1199.6400146484375,1200.3299560546875
2022-02-07,1197.9200439453125,1197.0899658203125
2022-02-08,1196.6500244140625,1196.8499755859375
2022-02-09,1196.030029296875,1196.3599853515625
2022-02-10,1193.18994140625,1194.030029296875
2022-02-11,1199.3499755859375,1199.3499755859375
2022-02-14,1198.739990234375,1199.239990234375
2022-02-15,1196.5,1197.3599853515625
2022-02-16,1196.8299560546875,1196.8299560546875
2022-02-17,1196.75,1196.75
2022-02-18,1197.8499755859375,1198.6600341796875
2022-02-21,1198.199951171875,1195.0699462890625
2022-02-22,1193.75,1194.6800537109375
2022-02-23,1191.9100341796875,1192.6800537109375
2022-02-24,1191.530029296875,1192.4000244140625
2022-02-25,1206.0,1206.0
2022-02-28,1205.4000244140625,1197.5899658203125
2022-03-01,1200.9300537109375,1200.9300537109375
2022-03-02,1204.4000244140625,1205.3699951171875
2022-03-03,1202.300048828125,1203.1500244140625
2022-03-04,1205.989990234375,1205.989990234375
2022-03-07,1222.800048828125,1216.7099609375
2022-03-08,1232.300048828125,1232.300048828125
2022-03-09,1233.0999755859375,1233.1099853515625
2022-03-10,1221.280029296875,1223.22998046875
2022-03-11,1227.75,1228.5999755859375
2022-03-14,1235.22998046875,1236.8900146484375
2022-03-15,1240.77001953125,1242.050048828125
2022-03-16,1241.6800537109375,1241.6800537109375
2022-03-17,1222.1600341796875,1223.0
2022-03-18,1209.739990234375,1210.3299560546875
2022-03-21,1211.699951171875,1210.3699951171875
2022-03-22,1218.1300048828125,1219.780029296875
2022-03-23,1214.030029296875,1214.949951171875
2022-03-24,1217.300048828125,1218.010009765625
2022-03-25,1217.550048828125,1217.550048828125
2022-03-28,1224.3800048828125,1224.3800048828125
2022-03-29,1223.6600341796875,1223.6600341796875
2022-03-30,1209.1300048828125,1209.1300048828125
2022-03-31,1210.43994140625,1210.43994140625
2022-04-01,1214.5,1214.5
2022-04-04,1218.780029296875,1218.780029296875
2022-04-05,1213.9000244140625,1213.9000244140625
2022-04-06,1218.75,1218.75
2022-04-07,1217.5999755859375,1217.5999755859375
2022-04-08,1222.6600341796875,1222.6600341796875
